"i","j","value"
108,110,4.9349921716907428
109,110,4.9410008137426686
110,110,4.9470094557945945
111,110,4.9530180978465195
112,110,4.9590267398984444
113,110,4.9650353819503703
114,110,4.9710440240022962
115,110,4.9770526660542211
116,110,4.9830613081061461
117,110,4.989069950158072
118,110,4.9950785922099978
119,110,5.0010872342619228
120,110,5.0070958763138478
121,110,5.0131045183657736
122,110,5.0191131604176995
123,110,5.0251218024696245
124,110,5.0311304445215494
125,110,5.0371390865734753
126,110,5.0431477286254012
127,110,5.0491563706773253
128,110,5.0551650127292511
129,110,5.061173654781177
130,110,5.067182296833102
131,110,5.0731909388850278
132,110,5.0791995809369528
133,110,5.0852082229888786
134,110,5.0912168650408036
135,110,5.0972255070927286
136,110,5.1032341491446545
137,110,5.1092427911965803
138,110,5.1152514332485053
139,110,5.1212600753004303
140,110,5.1272687173523561
141,110,5.133277359404282
142,110,5.139286001456207
143,110,5.1452946435081319
144,110,5.1513032855600578
145,110,5.1573119276119836
146,110,5.1633205696639086
147,110,5.1693292117158336
148,110,5.1753378537677595
149,110,5.1813464958196853
150,110,5.1873551378716103
151,110,5.1933637799235353
152,110,5.1993724219754611
153,110,5.205381064027387
154,110,5.2113897060793111
155,110,5.2173983481312369
156,110,5.2234069901831628
157,110,5.2294156322350878
158,110,5.2354242742870136
159,110,5.2414329163389386
160,110,5.2474415583908645
161,110,5.2534502004427894
162,110,5.2594588424947144
163,110,5.2654674845466403
164,110,5.2714761265985661
165,110,5.2774847686504911
166,110,5.283493410702417
167,110,5.2895020527543419
168,110,5.2955106948062678
169,110,5.3015193368581928
170,110,5.3075279789101177
171,110,5.3135366209620436
172,110,5.3195452630139695
173,110,5.3255539050658944
174,110,5.3315625471178194
175,110,5.3375711891697453
176,110,5.3435798312216711
177,110,5.3495884732735961
178,110,5.3555971153255211
179,110,5.3616057573774469
180,110,5.3676143994293719
181,110,5.3736230414812978
182,110,5.3796316835332227
183,110,5.3856403255851486
184,110,5.3916489676370736
185,110,5.3976576096889994
186,110,5.4036662517409244
187,110,5.4096748937928503
188,110,5.4156835358447752
189,110,5.4216921778967002
190,110,5.4277008199486261
191,110,5.4337094620005519
192,110,5.4397181040524769
193,110,5.4457267461044028
194,110,5.4517353881563277
195,110,5.4577440302082536
196,110,5.4637526722601786
197,110,5.4697613143121036
198,110,5.4757699563640294
199,110,0
200,110,0
201,110,0
202,110,0
203,110,0
204,110,0
205,110,0
206,110,0
207,110,0
208,110,0
209,110,0
210,110,0
211,110,0
212,110,0
213,110,0
214,110,0
215,110,0
216,110,0
217,110,0
218,110,0
219,110,0
220,110,0
221,110,0
222,110,0
223,110,0
224,110,0
225,110,0
226,110,0
227,110,0
228,110,0
229,110,0
230,110,0
231,110,0
232,110,0
233,110,0
234,110,0
235,110,0
236,110,0
237,110,0
238,110,0
239,110,0
240,110,0
241,110,0
242,110,0
243,110,0
244,110,0
245,110,0
246,110,0
247,110,0
248,110,0
249,110,0
250,110,0
251,110,0
252,110,0
253,110,0
1,111,4.2920674721347254
2,111,4.2980761141866504
3,111,4.3040847562385762
4,111,4.3100933982905012
5,111,4.3161020403424271
6,111,4.322110682394352
7,111,4.3281193244462779
8,111,4.3341279664982029
9,111,4.3401366085501287
10,111,4.3461452506020537
11,111,4.3521538926539796
12,111,4.3581625347059045
13,111,4.3641711767578304
14,111,4.3701798188097554
15,111,4.3761884608616812
16,111,4.3821971029136062
17,111,4.3882057449655321
18,111,4.394214387017457
19,111,4.4002230290693829
20,111,4.4062316711213079
21,111,4.4122403131732337
22,111,4.4182489552251587
23,111,4.4242575972770846
24,111,4.4302662393290095
25,111,4.4362748813809354
26,111,4.4422835234328604
27,111,4.4482921654847862
28,111,4.4543008075367112
29,111,4.4603094495886371
30,111,4.466318091640562
31,111,4.472326733692487
32,111,4.4783353757444129
33,111,4.4843440177963387
34,111,4.4903526598482637
35,111,4.4963613019001887
36,111,4.5023699439521145
37,111,4.5083785860040404
38,111,4.5143872280559645
39,111,4.5203958701078903
40,111,4.5264045121598162
41,111,4.5324131542117421
42,111,4.5384217962636662
43,111,4.544430438315592
44,111,4.5504390803675179
45,111,4.5564477224194437
46,111,4.5624563644713678
47,111,4.5684650065232937
48,111,4.5744736485752195
49,111,4.5804822906271454
50,111,4.5864909326790695
51,111,4.5924995747309953
52,111,4.5985082167829212
53,111,4.6045168588348471
54,111,4.6105255008867712
55,111,4.616534142938697
56,111,4.6225427849906229
57,111,4.6285514270425479
58,111,4.6345600690944728
59,111,4.6405687111463987
60,111,4.6465773531983245
61,111,4.6525859952502495
62,111,4.6585946373021745
63,111,4.6646032793541004
64,111,4.6706119214060262
65,111,4.6766205634579503
66,111,4.6826292055098762
67,111,4.688637847561802
68,111,4.6946464896137279
69,111,4.7006551316656529
70,111,4.7066637737175778
71,111,4.7126724157695037
72,111,4.7186810578214295
73,111,4.7246896998733536
74,111,4.7306983419252795
75,111,4.7367069839772054
76,111,4.7427156260291312
77,111,4.7487242680810553
78,111,4.7547329101329812
79,111,4.760741552184907
80,111,4.766750194236832
81,111,4.772758836288757
82,111,4.7787674783406828
83,111,4.7847761203926087
84,111,4.7907847624445337
85,111,4.7967934044964586
86,111,4.8028020465483845
87,111,4.8088106886003104
88,111,4.8148193306522353
89,111,4.8208279727041603
90,111,4.8268366147560862
91,111,4.832845256808012
92,111,4.838853898859937
93,111,4.844862540911862
94,111,4.8508711829637878
95,111,4.8568798250157137
96,111,4.8628884670676387
97,111,4.8688971091195636
98,111,4.8749057511714895
99,111,4.8809143932234154
100,111,4.8869230352753394
101,111,4.8929316773272653
102,111,4.8989403193791912
103,111,4.904948961431117
104,111,4.910957603483042
105,111,4.916966245534967
106,111,4.9229748875868928
107,111,4.9289835296388178
108,111,4.9349921716907428
109,111,4.9410008137426686
110,111,4.9470094557945945
111,111,4.9530180978465195
112,111,4.9590267398984444
113,111,4.9650353819503703
114,111,4.9710440240022962
115,111,4.9770526660542211
116,111,4.9830613081061461
117,111,4.989069950158072
118,111,4.9950785922099978
119,111,5.0010872342619228
120,111,5.0070958763138478
121,111,5.0131045183657736
122,111,5.0191131604176995
123,111,5.0251218024696245
124,111,5.0311304445215494
125,111,5.0371390865734753
126,111,5.0431477286254012
127,111,5.0491563706773253
128,111,5.0551650127292511
129,111,5.061173654781177
130,111,5.067182296833102
131,111,5.0731909388850278
132,111,5.0791995809369528
133,111,5.0852082229888786
134,111,5.0912168650408036
135,111,5.0972255070927286
136,111,5.1032341491446545
137,111,5.1092427911965803
138,111,5.1152514332485053
139,111,5.1212600753004303
140,111,5.1272687173523561
141,111,5.133277359404282
142,111,5.139286001456207
143,111,5.1452946435081319
144,111,5.1513032855600578
145,111,5.1573119276119836
146,111,5.1633205696639086
147,111,5.1693292117158336
148,111,5.1753378537677595
149,111,5.1813464958196853
150,111,5.1873551378716103
151,111,5.1933637799235353
152,111,5.1993724219754611
153,111,5.205381064027387
154,111,5.2113897060793111
155,111,5.2173983481312369
156,111,5.2234069901831628
157,111,5.2294156322350878
158,111,5.2354242742870136
159,111,5.2414329163389386
160,111,5.2474415583908645
161,111,5.2534502004427894
162,111,5.2594588424947144
163,111,5.2654674845466403
164,111,5.2714761265985661
165,111,5.2774847686504911
166,111,5.283493410702417
167,111,5.2895020527543419
168,111,5.2955106948062678
169,111,5.3015193368581928
170,111,5.3075279789101177
171,111,5.3135366209620436
172,111,5.3195452630139695
173,111,5.3255539050658944
174,111,5.3315625471178194
175,111,5.3375711891697453
176,111,5.3435798312216711
177,111,5.3495884732735961
178,111,5.3555971153255211
179,111,5.3616057573774469
180,111,5.3676143994293719
181,111,5.3736230414812978
182,111,5.3796316835332227
183,111,5.3856403255851486
184,111,5.3916489676370736
185,111,5.3976576096889994
186,111,5.4036662517409244
187,111,5.4096748937928503
188,111,5.4156835358447752
189,111,5.4216921778967002
190,111,5.4277008199486261
191,111,5.4337094620005519
192,111,5.4397181040524769
193,111,5.4457267461044028
194,111,5.4517353881563277
195,111,5.4577440302082536
196,111,5.4637526722601786
197,111,5.4697613143121036
198,111,5.4757699563640294
199,111,0
200,111,0
201,111,0
202,111,0
203,111,0
204,111,0
205,111,0
206,111,0
207,111,0
208,111,0
209,111,0
210,111,0
211,111,0
212,111,0
213,111,0
214,111,0
215,111,0
216,111,0
217,111,0
218,111,0
219,111,0
220,111,0
221,111,0
222,111,0
223,111,0
224,111,0
225,111,0
226,111,0
227,111,0
228,111,0
229,111,0
230,111,0
231,111,0
232,111,0
233,111,0
234,111,0
235,111,0
236,111,0
237,111,0
238,111,0
239,111,0
240,111,0
241,111,0
242,111,0
243,111,0
244,111,0
245,111,0
246,111,0
247,111,0
248,111,0
249,111,0
250,111,0
251,111,0
252,111,0
253,111,0
1,112,4.2920674721347254
2,112,4.2981066149077263
3,112,4.3041457576807272
4,112,4.3101849004537289
5,112,4.3162240432267298
6,112,4.3222631859997307
7,112,4.3283023287727325
8,112,4.3343414715457333
9,112,4.3403806143187342
10,112,4.346419757091736
11,112,4.3524588998647369
12,112,4.3584980426377378
13,112,4.3645371854107395
14,112,4.3705763281837404
15,112,4.3766154709567413
16,112,4.3826546137297431
17,112,4.388693756502744
18,112,4.3947328992757448
19,112,4.4007720420487466
20,112,4.4068111848217475
21,112,4.4128503275947484
22,112,4.4188894703677501
23,112,4.424928613140751
24,112,4.4309677559137519
25,112,4.4370068986867537
26,112,4.4430460414597546
27,112,4.4490851842327555
28,112,4.4551243270057572
29,112,4.4611634697787581
30,112,4.467202612551759
31,112,4.4732417553247608
32,112,4.4792808980977616
33,112,4.4853200408707634
34,112,4.4913591836437634
35,112,4.4973983264167643
36,112,4.5034374691897661
37,112,4.5094766119627669
38,112,4.5155157547357687
39,112,4.5215548975087696
40,112,4.5275940402817705
41,112,4.5336331830547714
42,112,4.5396723258277731
43,112,4.545711468600774
44,112,4.5517506113737758
45,112,4.5577897541467767
46,112,4.5638288969197776
47,112,4.5698680396927784
48,112,4.5759071824657802
49,112,4.5819463252387811
50,112,4.5879854680117829
51,112,4.5940246107847837
52,112,4.6000637535577846
53,112,4.6061028963307855
54,112,4.6121420391037873
55,112,4.6181811818767882
56,112,4.6242203246497899
57,112,4.6302594674227908
58,112,4.6362986101957917
59,112,4.6423377529687926
60,112,4.6483768957417944
61,112,4.6544160385147952
62,112,4.660455181287797
63,112,4.6664943240607979
64,112,4.6725334668337979
65,112,4.6785726096067997
66,112,4.6846117523798005
67,112,4.6906508951528023
68,112,4.6966900379258032
69,112,4.702729180698805
70,112,4.708768323471805
71,112,4.7148074662448067
72,112,4.7208466090178076
73,112,4.7268857517908094
74,112,4.7329248945638103
75,112,4.738964037336812
76,112,4.745003180109812
77,112,4.7510423228828138
78,112,4.7570814656558147
79,112,4.7631206084288165
80,112,4.7691597512018173
81,112,4.7751988939748191
82,112,4.7812380367478191
83,112,4.7872771795208209
84,112,4.7933163222938218
85,112,4.7993554650668235
86,112,4.8053946078398244
87,112,4.8114337506128262
88,112,4.8174728933858262
89,112,4.823512036158828
90,112,4.8295511789318288
91,112,4.8355903217048306
92,112,4.8416294644778315
93,112,4.8476686072508333
94,112,4.8537077500238333
95,112,4.859746892796835
96,112,4.8657860355698359
97,112,4.8718251783428377
98,112,4.8778643211158386
99,112,4.8839034638888386
100,112,4.8899426066618403
101,112,4.8959817494348412
102,112,4.902020892207843
103,112,4.9080600349808439
104,112,4.9140991777538456
105,112,4.9201383205268465
106,112,4.9261774632998474
107,112,4.9322166060728483
108,112,4.9382557488458501
109,112,4.9442948916188509
110,112,4.9503340343918527
111,112,4.9563731771648527
112,112,4.9624123199378545
113,112,4.9684514627108554
114,112,4.9744906054838571
115,112,4.980529748256858
116,112,4.9865688910298598
117,112,4.9926080338028607
118,112,4.9986471765758616
119,112,5.0046863193488624
120,112,5.0107254621218642
121,112,5.0167646048948651
122,112,5.0228037476678669
123,112,5.0288428904408669
124,112,5.0348820332138686
125,112,5.0409211759868695
126,112,5.0469603187598713
127,112,5.0529994615328722
128,112,5.0590386043058739
129,112,5.0650777470788748
130,112,5.0711168898518757
131,112,5.0771560326248766
132,112,5.0831951753978784
133,112,5.0892343181708792
134,112,5.095273460943881
135,112,5.101312603716881
136,112,5.1073517464898819
137,112,5.1133908892628837
138,112,5.1194300320358845
139,112,5.1254691748088863
140,112,5.1315083175818872
141,112,5.137547460354889
142,112,5.143586603127889
143,112,5.1496257459008907
144,112,5.1556648886738916
145,112,5.1617040314468934
146,112,5.1677431742198943
147,112,5.1737823169928951
148,112,5.179821459765896
149,112,5.1858606025388978
150,112,5.1918997453118987
151,112,5.1979388880849005
152,112,5.2039780308579013
153,112,5.2100171736309031
154,112,5.2160563164039031
155,112,5.2220954591769049
156,112,5.2281346019499058
157,112,5.2341737447229075
158,112,5.2402128874959084
159,112,5.2462520302689093
160,112,5.2522911730419102
161,112,5.2583303158149119
162,112,5.2643694585879128
163,112,5.2704086013609146
164,112,5.2764477441339155
165,112,5.2824868869069173
166,112,5.2885260296799173
167,112,5.2945651724529181
168,112,5.3006043152259199
169,112,5.3066434579989208
170,112,5.3126826007719226
171,112,5.3187217435449226
172,112,5.3247608863179243
173,112,5.3308000290909252
174,112,5.336839171863927
175,112,5.3428783146369279
176,112,5.3489174574099296
177,112,5.3549566001829305
178,112,5.3609957429559314
179,112,5.3670348857289323
180,112,5.3730740285019341
181,112,5.3791131712749349
182,112,5.3851523140479367
183,112,5.3911914568209367
184,112,5.3972305995939385
185,112,5.4032697423669394
186,112,5.4093088851399411
187,112,5.415348027912942
188,112,5.4213871706859438
189,112,5.4274263134589447
190,112,5.4334654562319455
191,112,5.4395045990049464
192,112,5.4455437417779482
193,112,5.4515828845509491
194,112,5.45762202732395
195,112,5.4636611700969508
196,112,5.4697003128699526
197,112,5.4757394556429535
198,112,0
199,112,0
200,112,0
201,112,0
202,112,0
203,112,0
204,112,0
205,112,0
206,112,0
207,112,0
208,112,0
209,112,0
210,112,0
211,112,0
212,112,0
213,112,0
214,112,0
215,112,0
216,112,0
217,112,0
218,112,0
219,112,0
220,112,0
221,112,0
222,112,0
223,112,0
224,112,0
225,112,0
226,112,0
227,112,0
228,112,0
229,112,0
230,112,0
231,112,0
232,112,0
233,112,0
234,112,0
235,112,0
236,112,0
237,112,0
238,112,0
239,112,0
240,112,0
241,112,0
242,112,0
243,112,0
244,112,0
245,112,0
246,112,0
247,112,0
248,112,0
249,112,0
250,112,0
251,112,0
252,112,0
253,112,0
1,113,4.2920674721347254
2,113,4.2981374268606496
3,113,4.3042073815865747
4,113,4.3102773363124998
5,113,4.316347291038424
6,113,4.3224172457643482
7,113,4.3284872004902732
8,113,4.3345571552161974
9,113,4.3406271099421225
10,113,4.3466970646680476
11,113,4.3527670193939718
12,113,4.358836974119896
13,113,4.3649069288458211
14,113,4.3709768835717462
15,113,4.3770468382976704
16,113,4.3831167930235946
17,113,4.3891867477495197
18,113,4.3952567024754439
19,113,4.401326657201369
20,113,4.407396611927294
21,113,4.4134665666532182
22,113,4.4195365213791424
23,113,4.4256064761050675
24,113,4.4316764308309926
25,113,4.4377463855569168
26,113,4.443816340282841
27,113,4.4498862950087661
28,113,4.4559562497346903
29,113,4.4620262044606154
30,113,4.4680961591865405
31,113,4.4741661139124638
32,113,4.4802360686383889
33,113,4.4863060233643139
34,113,4.4923759780902381
35,113,4.4984459328161632
36,113,4.5045158875420883
37,113,4.5105858422680125
38,113,4.5166557969939367
39,113,4.5227257517198618
40,113,4.528795706445786
41,113,4.5348656611717111
42,113,4.5409356158976362
43,113,4.5470055706235604
44,113,4.5530755253494855
45,113,4.5591454800754097
46,113,4.5652154348013338
47,113,4.5712853895272589
48,113,4.5773553442531831
49,113,4.5834252989791082
50,113,4.5894952537050333
51,113,4.5955652084309566
52,113,4.6016351631568817
53,113,4.6077051178828068
54,113,4.613775072608731
55,113,4.6198450273346561
56,113,4.6259149820605812
57,113,4.6319849367865054
58,113,4.6380548915124296
59,113,4.6441248462383546
60,113,4.6501948009642788
61,113,4.6562647556902039
62,113,4.662334710416129
63,113,4.6684046651420532
64,113,4.6744746198679783
65,113,4.6805445745939016
66,113,4.6866145293198267
67,113,4.6926844840457518
68,113,4.698754438771676
69,113,4.7048243934976011
70,113,4.7108943482235262
71,113,4.7169643029494495
72,113,4.7230342576753745
73,113,4.7291042124012996
74,113,4.7351741671272238
75,113,4.7412441218531489
76,113,4.747314076579074
77,113,4.7533840313049982
78,113,4.7594539860309224
79,113,4.7655239407568475
80,113,4.7715938954827717
81,113,4.7776638502086968
82,113,4.783733804934621
83,113,4.7898037596605461
84,113,4.7958737143864711
85,113,4.8019436691123953
86,113,4.8080136238383195
87,113,4.8140835785642446
88,113,4.8201535332901688
89,113,4.8262234880160939
90,113,4.832293442742019
91,113,4.8383633974679423
92,113,4.8444333521938674
93,113,4.8505033069197925
94,113,4.8565732616457167
95,113,4.8626432163716418
96,113,4.8687131710975668
97,113,4.874783125823491
98,113,4.8808530805494152
